  apex.x  apex.y  apex.z  axis.x  axis.y  axis.z  cosHalfAngle       E1+E2           E1   history_number
    2.97    1.77    0.90    0.02   -0.21   -0.43  -0.62830904   0.66425000   0.45112000       248976
    5.73    1.63    1.12   -0.61    0.33   -0.51   0.08818738   0.65309500   0.35148500       249005
    1.50    2.41   -0.21   -0.23    0.20   -0.59  -0.70447062   0.67352900   0.46607200       249049
    4.86    2.17   -1.19    0.01   -0.03    0.03  -0.96677606   0.65180100   0.46603400       249096
    6.77    5.33   -1.33    0.12   -0.18   -0.16  -0.80065953   0.38876600   0.22472500       249119
    7.18    3.93    1.32    0.22   -0.69   -0.16  -0.85727716   0.66518800   0.47055700       249122
    4.20    1.64   -1.41    0.41    0.46    0.44   0.54528804   0.63173600   0.22733400       249125
    8.00    2.04    1.53   -0.70    1.30   -2.06  -0.28825068   0.56003200   0.32783300       249183
    2.28    2.52    0.55   -1.23    2.21   -0.55   0.91799580   0.14713500   0.00339400       249217
    2.66    3.95    0.92    0.78   -0.45   -0.58  -0.53775989   0.66174600   0.44053000       249225
    5.81    4.75    0.73   -0.45    0.33    0.26   0.43109985   0.64707100   0.27095200       249229
    1.42    1.71   -0.55   -0.14    0.11    0.02   0.55311907   0.22941200   0.03833500       249246
    5.77    2.26   -0.20    0.06   -0.25   -0.03  -0.78465413   0.63483800   0.43750900       249336
    7.75    3.05    1.21   -0.35   -0.39   -0.15  -0.45190172   0.43236400   0.23834600       249350
    3.35    5.49    0.92   -0.34   -0.13   -1.32   0.34195484   0.41906000   0.14688100       249369
    5.30    2.00    0.54   -0.17    0.25    0.65   0.32442724   0.65925100   0.30700600       249404
    6.03    1.64   -1.75    1.08    0.82    0.45   0.04467246   0.43469900   0.19488900       249419
    7.32    3.00   -1.39   -0.21    0.02    0.58  -0.25495845   0.66021800   0.40836300       249475
    7.44    3.95    0.23    0.42   -0.25   -0.07  -0.15227498   0.64778200   0.38453200       249488
    7.77    1.83   -0.48   -0.55   -0.12    0.07  -0.58916932   0.65620500   0.44040100       249515
    1.51    2.59    0.88    0.13    1.50   -1.17   0.83553774   0.64441100   0.11069300       249584
    2.11    1.71   -0.07   -0.05    0.06    0.07   0.58680532   0.67815300   0.24017000       249604
    1.70    2.56    0.28    0.90    1.20    0.97   0.61998463   0.65424300   0.21413200       249629
    5.35    1.48    0.68   -0.42    0.41    0.02   0.41308386   0.66843300   0.29030400       249681
    6.98    1.83   -0.32    0.47   -0.23   -0.02  -0.11887566   0.66869400   0.39732600       249725
    5.82    3.79    0.10   -0.06    0.11   -0.06   0.64182753   0.65375500   0.20543500       249755
    7.19    3.86    0.33    0.29    0.43    0.46   0.13885444   0.39996000   0.16103800       249770
    4.84    1.98   -0.13   -0.10    0.08   -0.06  -0.51132620   0.63981800   0.41860500       249836
    1.89    2.42    1.22    0.36    0.33   -0.20   0.50395580   0.66435200   0.26046800       249888
    2.41    2.24    0.79    0.05    0.72   -0.58  -0.54428736   0.64904500   0.42988200       249920
    2.88    1.99   -0.88    2.01   -0.15   -0.77  -0.12472317   0.66926300   0.39864200       249986
    5.11    2.05   -0.34   -0.24    0.48    0.20   0.77154679   0.64368400   0.14384100       249990
    3.97    3.38   -0.22    0.03    0.28    0.21   0.78899132   0.66957000   0.14502900       250066
    1.70    1.93   -0.51    0.23   -0.54    0.40   0.37353407   0.67320100   0.30438800       250138
    2.20    1.86    1.56   -0.31    0.36   -0.05  -0.34923435   0.30004800   0.13263300       250143
    1.84    3.04    0.40    0.02   -0.08    0.01  -0.97206390   0.65632700   0.47055200       250165
    4.24    1.57    0.59   -1.10    3.38    0.62   0.92416879   0.67132300   0.06082000       250175
    1.04    2.96    0.11   -0.04   -1.62    1.19  -0.38183735   0.64603000   0.41085200       250183
    7.05    2.65   -1.61    0.46    0.23    0.19   0.75787309   0.65636700   0.15570800       250184
    3.84    1.45   -0.66    1.99    0.16    0.87   0.01587038   0.63677800   0.35076100       250229
    5.54    3.73    0.75    0.32   -0.24    0.21  -0.44108700   0.64440600   0.41567500       250330
    7.51    2.83   -1.05   -0.10   -0.28   -0.16  -0.89320215   0.65441800   0.46332200       250355
    3.11    1.67   -0.64    3.77    1.23   -0.72   0.31542938   0.66001500   0.30972600       250364
    1.84    2.83   -1.19    0.21    1.12    0.75   0.24022564   0.66888600   0.33352500       250387
    4.13    1.41    0.69   -0.02    1.37    0.81   0.89033213   0.68039200   0.08669300       250466
    7.79    3.13   -1.40    0.02   -0.21    0.08  -0.74826427   0.64813100   0.44668700       250467
    1.84    3.79    1.13   -0.57   -0.85    0.28  -0.76116383   0.66340500   0.46154300       250515
    3.03    2.49   -1.14   -0.03    0.13    0.10   0.20094012   0.66265000   0.33721500       250538
    3.50    1.45    0.89    0.33    1.87   -0.31   0.67552488   0.38624400   0.07607200       250546
    2.70    1.62    0.49    0.95   -0.33   -0.17  -0.53630649   0.65020700   0.43015800       250579
    3.02    2.71   -0.33    0.15   -0.25    0.00  -0.97729027   0.62940800   0.44619900       250607
    7.89    4.12    0.05   -0.02    1.16   -0.38   0.57589951   0.33678400   0.07357100       250648
    7.06    1.59   -0.89    0.02    0.24    0.03   0.46788841   0.37200300   0.10386800       250689
    2.61    1.80   -1.41   -0.23    0.56   -0.03   0.95916225   0.64834000   0.03193800       250700
    5.28    1.39    1.19   -0.02    1.01    0.22   0.97873816   0.63879400   0.01653900       250709
    4.59    4.09   -0.47   -0.07    0.27    0.59   0.38064609   0.65477900   0.28971900       250735
    5.55    1.31   -1.43    1.37    0.71    0.61   0.46868051   0.64192800   0.25695300       250761
    5.67    1.49    0.13   -0.48    0.62    0.02   0.69726831   0.66795700   0.18938100       250859
    2.57    1.68    1.44   -0.67    1.59    0.18   0.95153941   0.63711900   0.03630200       250921
    3.71    2.19   -0.74   -0.55    0.50    0.00  -0.04368878   0.64471000   0.36643200       250983
    3.49    1.67   -1.45   -1.59    0.92    1.23   0.34982766   0.65116000   0.29504400       251003
    4.03    1.64   -1.74    0.06    1.34    0.80   0.77728026   0.68518500   0.15756700       251017
    5.93    3.68   -0.98    0.24   -0.92   -0.31  -0.73806397   0.69347200   0.48700200       251023
    4.91    3.38   -0.28    0.02    0.29    0.32   0.59183935   0.66191500   0.22892400       251032
    1.30    4.56   -0.29   -0.01    0.29    0.06   0.83995146   0.55861300   0.08318200       251192
    5.85    2.23    0.10    0.36    0.77    0.29   0.91525518   0.66302000   0.06568100       251213
    3.20    1.50    0.28   -0.13    0.98    0.53   0.88396141   0.65998800   0.08602100       251277
    7.45    4.38   -1.22   -0.33   -0.09    0.05  -0.34533627   0.65560700   0.41511000       251281
    5.53    3.64   -1.54    0.09    0.25    0.35  -0.59972912   0.65738300   0.44241100       251311
    2.41    1.62    0.82   -0.30    0.71    0.52   0.84859089   0.68235600   0.11475800       251323
    1.38    1.39    1.16   -0.09    0.40    0.14   0.51078817   0.48446700   0.15350400       251380
    3.30    3.55   -1.65   -0.31    1.03    0.29   0.06141380   0.27122100   0.09018600       251387
    2.01    2.52   -1.21    0.13    0.28    0.13   0.75625947   0.68755900   0.16980200       251396
    1.70    3.12   -1.61   -0.66    1.46    0.43   0.88616394   0.65636000   0.08372900       251507
    4.32    3.28   -1.22    0.37    0.38    0.20  -0.76069887   0.45166400   0.27497400       251518
    4.98    2.22    0.12    0.62    0.53   -0.43   0.83202708   0.34220200   0.03460100       251565
    6.48    3.21   -1.21    1.52    1.71    0.01   0.64132125   0.38767600   0.08292700       251618
    0.94    2.56    1.41    0.53    1.20    0.27   0.85942705   0.67330300   0.10522100       251622
    2.19    1.77    0.90   -1.54    3.06    0.84   0.14779381   0.21527000   0.05686800       251629
    1.00    5.08   -0.70   -0.92    0.16    0.62  -0.77996060   0.42349900   0.25240000       251644
    2.35    1.79   -0.29   -0.77   -0.14   -0.78   0.00618179   0.69513500   0.39957600       251663
    1.05    1.91    0.94    0.44    0.66   -0.02  -0.08346278   0.40247600   0.18531600       251684
    4.93    4.96    1.17   -0.14    0.61    0.10   0.70461713   0.28698400   0.04083400       251764
    3.88    1.72   -0.01    1.22    1.85    1.53   0.65802465   0.66414000   0.20435600       251769
    3.68    2.44   -0.61   -0.03    0.49    0.88   0.43005228   0.64064100   0.26699000       251850
    3.67    1.85   -0.28   -0.15    2.54   -0.99   0.93333238   0.67827000   0.05514100       251864
    6.24    2.42   -1.56   -0.29   -0.31   -0.08  -0.90121801   0.65060100   0.46040100       251888
    2.84    2.12    0.05   -0.12    0.16   -0.17  -0.08644644   0.68963200   0.41000300       251908
    4.52    4.32   -0.57   -0.15   -0.08    0.18  -0.38260404   0.64113000   0.40668700       251909
    6.27    5.23   -0.11   -0.21   -0.85    0.57  -0.66779517   0.68067300   0.46938700       251928
    3.78    1.44   -0.81    2.76    0.07    0.42  -0.97073783   0.29754600   0.15899300       251988
    4.79    1.47    0.10    0.16    0.14   -0.53   0.57184448   0.64714300   0.22752700       252007
    3.40    2.30   -1.02   -0.22   -0.99   -0.68  -0.81555701   0.67875400   0.47979800       252020
    3.29    2.56    0.17   -0.07    0.15   -0.48   0.37875533   0.66489100   0.29721000       252079
    0.85    3.31    1.62    1.15    0.52   -0.07   0.26561053   0.66517000   0.32509600       252161
    3.44    4.35   -1.20   -0.34    0.24    0.19   0.36218156   0.64777800   0.28960100       252212
    6.42    2.19   -0.94    0.14   -0.30    0.40  -0.48382745   0.60872500   0.38877800       252294
    5.84    2.59    0.30   -1.56   -0.14   -0.07  -0.39820071   0.64757100   0.41395000       252332
    6.42    3.36   -0.41    0.49    0.58    0.21   0.02171405   0.31592600   0.11906600       252362
    4.55    4.07   -1.46    1.18    0.00    0.69   0.03342166   0.41805500   0.18460500       252365
    3.81    2.70    0.35    0.82    0.81    0.63   0.62211195   0.50771100   0.13858900       252406
    3.79    3.95    0.82   -0.77   -0.59    0.52  -0.49997172   0.64206200   0.41948600       252411
    1.06    3.05    0.16    0.06    0.75   -0.11   0.94838718   0.67602300   0.04320900       252488
    2.08    1.62    1.16    0.59    0.38    0.29  -0.02811831   0.51838900   0.26464800       252524
    3.95    1.74   -0.14    0.54    1.32   -0.29   0.91992938   0.65504400   0.06097600       252557
    4.69    5.44   -0.50    1.02    0.14   -0.42  -0.71935089   0.51315400   0.32495100       252561
    3.54    4.62   -1.13   -0.50    0.01    2.11   0.03812993   0.64817800   0.35621700       252565
    0.48    3.30   -1.56   -0.23   -0.46    0.50  -0.68178309   0.67163300   0.46243100       252655
    3.97    2.41   -1.04    0.31   -0.49   -0.17  -0.04666872   0.41764600   0.19255500       252673
    3.04    1.49    0.66    0.81   -0.19    0.22  -0.08137771   0.68625000   0.40640400       252714
    7.63    2.71    0.46    0.31   -0.14    0.42   0.08566791   0.65612100   0.35431700       252757
    4.02    2.17   -0.43   -0.54    1.13    1.26   0.57267140   0.66070700   0.23513700       252773
    2.72    2.81   -1.09    0.30    0.74    0.18   0.74151904   0.47789100   0.09303300       252784
    1.28    2.16    0.41    1.08    2.11   -0.79   0.75312876   0.65440200   0.15719300       252801
    6.27    1.82    0.33    0.43    0.15    0.02   0.49043664   0.66754200   0.26677600       252974
    5.45    2.59    1.38   -0.04   -0.92   -1.04  -0.57103856   0.65397800   0.43675400       253012
    0.91    1.71   -0.12   -0.15    0.55   -0.06   0.56465719   0.21779900   0.03408800       253028
    3.13    2.07    1.22    0.11   -0.16    0.04  -0.39534752   0.48330500   0.27495900       253038
    3.36    1.42   -1.63    0.22    2.23    0.87   0.86103247   0.64359800   0.09586800       253070
    1.62    2.55   -1.66   -0.06   -0.23    0.09  -0.81915179   0.65843100   0.46153200       253075
    4.45    4.36   -0.27    0.45   -0.72   -0.68  -0.72566738   0.64066000   0.43814600       253093
    6.96    1.43   -0.71    0.45    0.35    0.14  -0.30248707   0.32748300   0.14899100       253117
    2.80    2.97   -1.26    0.25    0.18   -0.05  -0.50605296   0.66728900   0.44236100       253122
    2.05    2.12    1.13    0.12    1.19    0.14   0.53623791   0.18990000   0.02791700       253135
    2.17    3.91    0.50   -0.89    1.27   -0.20   0.66271121   0.44355500   0.10045100       253155
    3.40    1.43   -0.03   -0.45    0.15    0.46  -0.94709681   0.50640700   0.33354800       253254
    2.86    3.01    0.10   -0.71    0.48   -0.29  -0.01606933   0.21181800   0.06277400       253269
    7.21    1.86    1.39    0.75   -0.29   -0.01   0.19169801   0.66889400   0.34388200       253291
    4.36    2.61    1.70    0.23   -0.29   -0.20  -0.71236041   0.63535600   0.43230700       253349
    0.88    1.70    1.31   -0.03    1.35    0.28   0.96678973   0.65556000   0.02678900       253367
    5.90    1.74    0.78    0.72   -0.17    0.62  -0.05591431   0.38917000   0.17346400       253439
    5.30    3.31   -0.67    2.58    1.14    0.50   0.42794334   0.61749800   0.25239100       253467
    4.03    4.09    0.05    0.11    1.05   -0.42  -0.31162158   0.16752000   0.05037200       253523
    6.55    1.97   -1.46    0.54    0.92    0.56   0.77486542   0.65144200   0.14527500       253545
    6.47    5.20   -0.91   -0.39   -0.42    0.28  -0.66577749   0.66452500   0.45464700       253599
    4.13    4.49    1.05    1.75   -1.13   -0.36  -0.45013448   0.68421100   0.45161900       253612
    4.12    2.37   -0.73    0.07   -0.45   -0.46  -0.40860463   0.66785800   0.43277900       253621
    3.27    1.83   -0.65   -1.30    0.06    1.04   0.08327090   0.59237000   0.30518900       253632
    7.19    2.03    0.98    0.23   -0.16    0.01  -0.59980212   0.64717200   0.43331000       253644
    3.59    2.54    0.43   -1.46    1.01   -0.84   0.50576871   0.69145100   0.27710100       253674
    1.05    3.13   -1.67    0.42   -0.44    0.88  -0.69874267   0.58950600   0.39033000       253740
    3.97    3.12    1.29    0.04    2.42   -1.28   0.81422917   0.64873200   0.12380100       253847
    3.08    2.53    1.49    0.14   -0.05    0.16  -0.25636108   0.62378900   0.37758900       253875
    5.01    2.30   -1.35    2.15    1.42    1.96   0.39760159   0.66927100   0.29516300       253893
    1.54    1.33   -1.34    1.02    0.14   -0.12  -0.04631947   0.65295200   0.37355200       253918
    3.18    2.27    0.54    0.14   -0.18    0.05  -0.70830637   0.67072000   0.46385200       253922
    4.35    2.61   -0.59   -1.08   -0.22   -0.07  -0.23106811   0.65742100   0.40298300       253932
    3.37    1.87    0.06    1.30    0.01   -0.11   0.13849338   0.65120600   0.34079500       253940
    1.26    2.18   -0.22    0.55   -0.68   -0.02  -0.83265940   0.62909200   0.43589300       253957
    1.48    3.75   -1.01    2.79    1.16    0.01   0.30262006   0.67151500   0.32111800       253973
    5.27    2.07   -0.65    0.34    0.07    0.52  -0.47595791   0.65190700   0.42578200       253985
    4.31    3.13    1.24    0.69   -0.11    0.06   0.23977113   0.68147400   0.34308000       254018
    1.12    3.80    0.06   -0.47   -0.10    1.12  -0.05970527   0.66562200   0.38599100       254093
    4.42    2.62   -1.00   -0.35   -0.06   -0.15  -0.24081253   0.62662800   0.37812200       254147
    7.34    1.60    0.14    0.32    0.88    0.10   0.99313170   0.67912400   0.00614300       254169
    4.15    4.97    0.49    0.20   -0.46   -0.07  -0.93944850   0.63423600   0.44808900       254185
    6.59    2.60   -1.40    0.01   -0.70    0.42  -0.95691739   0.64872900   0.46254600       254215
    4.68    4.40    0.83    0.16   -0.26   -0.21  -0.72562634   0.66094200   0.45644100       254242
    0.86    1.44   -1.19    0.94    1.40    1.08   0.85165244   0.43409600   0.04858300       254339
    5.88    1.88   -0.09   -0.45   -0.09    0.27  -0.45774429   0.53153100   0.32029700       254370
    7.28    3.61    0.35    0.71    1.44    0.38   0.95432008   0.62246700   0.03281100       254402
    0.82    2.20   -0.46    0.08    0.42    0.32  -0.49251067   0.33460900   0.16538500       254412
    3.58    2.15   -0.19    0.36    0.66   -0.49   0.69616167   0.62486300   0.16927100       254424
    4.69    2.85   -1.24    0.20    1.20    0.39   0.90142136   0.65594000   0.07367900       254429
    5.35    2.11    1.51    0.62    0.67   -0.18  -0.18056329   0.33534300   0.14639000       254431
    2.36    3.69    0.80    0.11   -0.04   -0.02  -0.26148256   0.63865800   0.39079200       254473
    4.85    1.32    0.07    1.09    3.38    1.34   0.20539335   0.22327600   0.05754200       254491
    5.44    2.21   -0.56   -0.51    1.66   -0.01  -0.41471927   0.64626300   0.41456100       254518
    4.70    4.67    0.99   -1.07   -0.03   -0.63  -0.03518958   0.66697800   0.38329900       254584
    7.48    1.49   -0.53    0.33    1.63   -0.50   0.97347500   0.65299400   0.02140800       254605
    1.64    3.61   -0.81   -0.27    0.75   -0.50   0.87432406   0.67777500   0.09683800       254698
    5.82    4.50    1.26    0.14   -0.33   -0.36  -0.92142841   0.66544800   0.47543800       254702
    4.96    1.33    1.57    0.78    0.44    0.15   0.62840859   0.66907400   0.21898600       254713
    5.37    2.47    1.47    0.09    0.19    0.04   0.78018949   0.28104000   0.03031100       254726
    3.33    1.56   -0.29    0.77    1.77    1.31   0.72138700   0.66747500   0.17809800       254947
    6.38    1.51   -0.43    0.91    1.23   -1.09   0.38364754   0.50011900   0.18817400       254955
    3.12    1.68   -0.69   -0.45    0.89   -0.44   0.82122639   0.50290700   0.07524400       254969
    6.64    3.59    1.03   -0.02    0.35    0.04   0.97121522   0.65562700   0.02335100       254976
    7.53    1.76   -1.45    0.00    2.22    2.88   0.52883782   0.66788200   0.25454100       255020
    7.38    3.55   -1.20    0.20    0.66    1.37   0.34203506   0.64660000   0.29376100       255038
    3.09    2.64   -0.46   -0.27    1.42    0.15   0.98344345   0.64983400   0.01340000       255077
    5.36    1.91   -0.22   -0.08    1.11   -1.17  -0.01576054   0.39658800   0.17482400       255106
    3.48    2.55   -0.28   -0.01   -0.66   -0.16  -0.87041279   0.65817300   0.46511000       255112
    3.70    1.68    1.25    0.41   -0.01   -0.01   0.06368625   0.67192300   0.37077100       255194
    1.91    1.70   -0.91    0.38    1.72   -0.50   0.87012009   0.63434800   0.08807600       255256
    6.38    1.92   -1.38    0.06   -0.03   -0.13   0.01627297   0.64413500   0.35657800       255307
    3.92    1.45   -0.06    0.33    0.39   -0.20   0.71831623   0.43361900   0.08365200       255320
    0.26    3.72    0.27   -0.09    0.24   -0.02   0.69647970   0.12131400   0.00815400       255339
    1.70    3.77   -0.45    0.35   -0.42   -0.25  -0.71173814   0.55705600   0.36269000       255342
    5.35    4.56    0.42    1.62    0.90   -1.89   0.24409388   0.56653200   0.25830800       255454
    3.75    5.04   -0.83   -0.30    0.45   -0.07   0.83494362   0.69801100   0.12842100       255529
    7.28    1.84    1.13   -0.69    1.04   -0.15   0.59728898   0.65160500   0.22108200       255604
    7.22    3.68   -0.51    0.58    0.82    0.17  -0.42419879   0.18200500   0.06125300       255631
    4.72    1.30    0.68   -0.03    1.14   -0.89   0.74417347   0.66100700   0.16435500       255651
    4.65    2.33    0.92    0.07    0.39    0.59   0.64928891   0.67649300   0.21450000       255659
    0.42    1.97   -1.01    0.85   -0.52    0.38  -0.64355062   0.65985600   0.44852100       255754
    3.49    2.40   -1.27    3.46    2.09    2.34   0.36954260   0.66155600   0.29730500       255766
    6.17    1.39    0.14    1.00    0.63    0.38   0.65042662   0.63939500   0.19457000       255774
    6.46    1.76    1.28   -0.17   -0.11    0.02  -0.79632810   0.66073300   0.46187800       255824
    5.29    3.65    0.83   -0.35    0.35    0.05   0.61986524   0.67238500   0.22418500       255828
    1.08    1.31   -0.51   -0.31    0.71    0.01   0.76449339   0.20230100   0.01725300       255836
    5.46    3.96    1.27    0.35    0.42   -1.70   0.17489011   0.64035200   0.32552400       255894
    3.50    2.67    0.14   -0.12    0.91    0.07   0.95215685   0.27823400   0.00706400       255902
    7.32    1.54   -1.20    0.31    1.70    0.61  -0.58625740   0.62096300   0.40885700       255921
    1.42    2.63    0.26   -0.58    2.60   -0.87  -0.89661451   0.12987600   0.04224300       255933
    4.08    3.06    0.89   -0.37    1.95    0.58  -0.70287571   0.12872400   0.03864200       255983
    7.05    3.83    0.47    0.27    0.19    0.38   0.48665219   0.63388900   0.24661600       256003
    2.38    2.11    1.20   -0.02    0.56   -0.10   0.94569382   0.63729600   0.04042500       256130
    1.06    1.93   -0.41   -0.10    0.48    0.04   0.99618488   0.64946600   0.00313400       256138
    2.01    4.72    1.30    0.01    0.28   -0.47   0.43143471   0.69084700   0.30024500       256149
    1.51    3.18   -1.64   -1.45    2.27    1.47   0.75557124   0.70234000   0.17661800       256157
    6.22    3.17   -0.48    0.46    1.29    0.30   0.96327702   0.65000100   0.02900800       256167
    0.82    1.61   -0.74    2.86    0.16   -0.21   0.75322436   0.41605400   0.06960900       256178
    6.81    1.75   -1.27   -1.07    1.01    1.60   0.26130147   0.65751200   0.32041200       256209
    4.90    2.99    0.90   -0.86    0.94   -0.23   0.66207821   0.66870200   0.20503700       256288
    7.09    3.11    0.99    0.38    0.75   -0.75   0.97487064   0.64551500   0.01986100       256300
    7.60    3.28   -1.03   -0.27    0.59    0.08   0.12424950   0.41366300   0.17160400       256324
    2.86    1.91    1.10    0.09    0.76    0.62   0.12422356   0.27122300   0.08606700       256361
    5.11    2.03   -0.74   -0.10    0.35    0.21   0.78337656   0.67582300   0.15050200       256364
    6.48    1.31   -0.01   -1.17    1.50   -0.56   0.64597810   0.68742200   0.22176700       256374
    5.73    2.34    1.32   -0.01   -0.25   -0.27  -0.72687976   0.64525300   0.44238000       256415
    4.46    1.70    1.31   -0.92    0.86   -0.79   0.51019192   0.69392500   0.27719000       256501
    1.43    2.08    0.52   -0.26    0.27    0.14   0.90451070   0.33813700   0.02009600       256545
    7.36    1.76   -1.54   -0.90    0.35    0.87   0.26571823   0.67455100   0.33201700       256639
    0.07    2.66   -1.09    0.14    0.93   -0.05   0.91500024   0.66448600   0.06613600       256656
    1.90    2.60    1.45    0.01   -0.61    0.24  -0.58886530   0.63304100   0.41977600       256689
    2.10    1.76    1.60    0.02    1.78   -0.29   0.93630477   0.61966400   0.04443100       256700
    6.74    3.51    0.20    0.31    1.58    0.48   0.96076425   0.63324500   0.02936200       256741
    3.70    3.72   -0.49    0.97    0.72   -0.41   0.57561739   0.65182300   0.22892800       256758
    4.54    1.38   -1.38   -0.95    0.62    0.18   0.40645772   0.65847600   0.28536800       256824
    4.46    2.46    1.67    0.63   -0.54    0.01   0.01771130   0.41593100   0.18479900       256842
    5.03    2.45   -1.05   -0.66    2.05    2.75   0.58209135   0.53735800   0.16405400       256896
    1.78    2.41    0.37   -0.53    0.44    1.31   0.34013381   0.65989400   0.30360600       256906
    5.30    2.15    0.99   -0.01   -0.33   -0.12  -0.86059976   0.65293700   0.45961200       256917
    5.29    2.50   -0.02    0.55    2.34   -0.70   0.96038734   0.67142600   0.03321800       256928
    5.71    2.64    0.35    2.14    2.36    0.16   0.24031767   0.65384500   0.32228800       256946
    0.48    5.17   -1.02    1.32   -1.66    1.96  -0.30189186   0.67122400   0.42354900       256984
    5.32    4.62   -0.55    0.28   -0.26    0.03  -0.40875427   0.66382300   0.42926200       256987
    6.41    4.20    0.36   -0.11   -0.18    0.19  -0.75682448   0.64502000   0.44455300       256990
    7.11    2.29   -0.04    0.12   -0.16    0.12  -0.57015951   0.66376400   0.44538900       257006
    6.49    3.90   -0.45   -0.73   -0.40    1.15   0.05383366   0.56000700   0.28507700       257075
    6.39    2.87    0.32    0.44    1.20    0.81   0.85807176   0.66602200   0.10397100       257141
    2.62    1.98    0.01    0.17    0.83    0.14   0.56754172   0.36960100   0.08806300       257208
    4.33    2.61   -1.15   -0.62    0.29   -0.33   0.34831669   0.66080200   0.30220200       257246
    2.53    2.78    1.32   -0.23   -0.25   -0.09  -0.65810353   0.67074500   0.45958300       257295
    5.32    2.48    0.81   -0.33    0.98    0.25   0.78223119   0.63002800   0.13335400       257300
    4.69    2.56    0.20    0.05    0.04   -0.02   0.47906886   0.65062700   0.25945400       257301
    3.84    2.57    0.67    0.86    0.15    0.87   0.67646754   0.46249900   0.10475600       257362
    0.38    2.93   -1.00    0.84    2.51    1.54  -0.18412769   0.39262800   0.18704500       257366
    3.31    1.54   -1.51   -0.22   -0.01    0.26  -0.08722516   0.65499000   0.38134600       257374
    1.77    2.13    0.15    0.18    0.33    0.99   0.52953422   0.37383400   0.09572100       257419
    4.95    3.71   -1.05    0.73    0.85   -0.04  -0.96360065   0.24120600   0.11602600       257490
    5.16    2.54    0.24   -2.31    1.42   -1.86   0.29909444   0.68275000   0.33017800       257500
    5.01    5.54    0.02    0.17   -0.57   -0.06  -0.94076677   0.65779200   0.46975900       257568
    1.06    3.19   -0.64   -0.31    0.06    0.94   0.15698747   0.65581000   0.34080600       257596
    7.19    5.33   -1.53   -0.32   -0.22    0.35  -0.63805127   0.62433800   0.41632000       257619
    2.09    4.45   -0.83   -0.49    0.66    0.44   0.80919146   0.65501300   0.12872200       257660
    4.95    1.85   -0.84   -0.66    0.63   -0.15   0.80894990   0.30727000   0.03166200       257672
    0.75    2.65    0.51    0.56    1.87   -0.24   0.88210349   0.69144800   0.09513000       257689
    7.79    1.52   -0.62    0.16    0.64   -0.32   0.92030507   0.67435100   0.06417300       257703
    5.77    1.60    0.16    0.79   -0.30   -0.61  -0.12948512   0.66868400   0.39883800       257723
    6.71    1.56   -0.19    0.10    0.27    0.21   0.84740904   0.25000900   0.01736800       257725
    0.11    2.12   -1.66   -0.09    0.17    0.76   0.10168952   0.65847600   0.35328200       257813
    3.65    1.45    0.62    0.06    1.69    0.77   0.69563564   0.31163200   0.04878800       257814
    5.84    2.41   -0.57   -0.26   -0.50   -0.26  -0.21484216   0.46882900   0.24711700       257820
    1.29    1.40    1.34   -0.09    1.42   -0.50   0.87790254   0.65980400   0.08985400       257860
    1.27    3.40    0.67    0.37    0.98    0.36   0.84819929   0.65634800   0.10709300       257947
    1.79    4.12    1.26    0.22   -0.36   -0.19  -0.78514925   0.67061000   0.46999300       257975
    6.14    3.20   -0.55    0.28    0.19   -0.01   0.17047565   0.65306600   0.33606600       258010
    2.70    1.37   -0.59   -0.75    0.61   -1.04  -0.01663516   0.48806000   0.24043900       258012
    3.94    4.61    1.41   -0.54   -0.54    0.14  -0.61820409   0.67242700   0.45755300       258075
    4.17    2.19   -1.50   -0.16   -0.31   -0.02  -0.90982972   0.66532600   0.47450300       258114
    3.43    1.55    0.00    0.08    0.21    1.39  -0.30473378   0.52711400   0.30241600       258127
    2.84    2.06   -0.42    0.13   -0.46   -0.99  -0.31079597   0.65956200   0.41454300       258170
    6.57    1.94    0.85    0.42    0.74    0.36   0.91845420   0.64575900   0.06032900       258185
    3.46    2.67    0.60   -0.48    0.91   -0.04   0.97604928   0.56988500   0.01482600       258221
    5.53    2.06   -0.32    0.26   -0.36    0.14  -0.66127737   0.66174000   0.45175300       258253
    5.26    1.40   -0.36   -0.15    0.81   -1.16   0.28835738   0.59846300   0.27204900       258256
    3.38    1.31   -1.29    0.35    1.42   -0.29   0.96363793   0.66362500   0.02992500       258328
    6.55    1.65    0.32    0.94   -0.04    1.40   0.19332259   0.66616000   0.34146000       258330
    4.53    3.87    0.54    0.33   -0.14    0.04  -0.33924793   0.67475800   0.43102500       258378
    6.01    2.74    1.63   -0.78   -0.71   -0.82  -0.63893542   0.68942600   0.47473200       258407
    2.76    3.32   -0.72    0.63    0.74    0.77   0.50241538   0.62290000   0.23517400       258425
    3.98    5.58    1.17    0.09   -0.05    0.27  -0.13485795   0.65606600   0.38905000       258433
    3.79    1.61    1.29    0.91    1.22   -0.67   0.69485705   0.65149000   0.18246700       258502
    2.27    1.58   -0.32   -0.24    3.24   -0.06   0.75936211   0.15506000   0.01055200       258525
    2.68    4.54   -0.81   -0.64    0.95    0.21   0.29898702   0.34737700   0.11211400       258578
    1.49    4.07    1.21   -0.14   -1.48    0.07  -0.72405873   0.68285700   0.47617400       258596
    2.39    3.75    0.97    1.76    1.77   -0.24  -0.28329887   0.31804100   0.14122500       258618
