  apex.x  apex.y  apex.z  axis.x  axis.y  axis.z  cosHalfAngle       E1+E2           E1   history_number
    2.39    2.07    1.21   -0.65    1.04    0.05  -0.26651960   0.22660800   0.08150000       563465
    3.88    2.11   -1.22   -0.24    0.29   -0.04   0.12348875   0.45647100   0.20045500       563493
    2.90    2.56    1.57    0.23    0.59   -0.14   0.48671182   0.55946000   0.20128300       563529
    1.06    1.81   -1.17    1.16   -0.34   -0.46   0.77943349   0.31174300   0.03697300       563607
    5.34    2.96    1.02    0.02    0.12    0.56   0.37532135   0.64556100   0.28474600       563651
    7.01    3.00   -0.86   -0.38    0.30   -0.36   0.35131652   0.63362000   0.28245600       563756
    3.35    4.79   -0.32    0.20   -0.44    0.62  -0.56276402   0.69009300   0.46823200       563843
    1.70    3.29   -0.13    0.04   -0.29    0.02  -0.58770569   0.40379400   0.22469700       563978
    0.35    4.44    0.23    0.36    0.68    0.30   0.82427455   0.59774900   0.10192100       563994
    3.10    3.07   -1.37    0.52   -0.05   -0.21   0.61755548   0.21026600   0.02859000       564182
    2.30    2.75   -1.45    0.56   -0.32    1.07  -0.25905092   0.64782700   0.39829600       564261
    2.39    1.62    0.28    0.48   -0.19    0.00   0.44001613   0.36646100   0.10500000       564394
    1.67    4.89   -1.02   -0.15   -0.16    0.17  -0.43101698   0.67735400   0.44353200       564851
    6.34    1.36   -0.89    0.12    0.24   -0.22   0.74463595   0.65844800   0.16302000       565024
    6.75    3.95   -1.69    0.16   -0.16    0.28  -0.60500933   0.64395500   0.43090900       565048
    4.74    3.10    0.70    0.47    0.09    0.05  -0.92755514   0.65391100   0.46528100       565351
    0.62    2.62   -0.90   -0.24    0.77    0.11   0.90912657   0.66463500   0.07025300       565401
    4.81    1.70   -1.28   -1.02   -0.31    0.07  -0.41281421   0.65222900   0.41956300       565480
    5.38    1.42   -0.30    1.64    2.64    1.58   0.48194670   0.20171800   0.03424800       565607
    5.51    4.56    1.54   -0.22    0.46   -0.34   0.63780759   0.67924000   0.22074000       565627
    3.04    3.86   -0.09   -0.01    0.01   -0.06  -0.94264328   0.48652000   0.31578600       565736
    1.96    3.43   -1.25   -0.60   -0.55    0.07  -0.52787476   0.68427600   0.45962600       565751
    0.12    1.49    0.45    0.19    1.00   -0.81   0.64049375   0.66194200   0.21032000       565755
    1.15    2.52    0.17   -0.38    0.69    0.50   0.81538535   0.68700700   0.13661000       565963
    6.59    3.27    1.10    0.00   -0.44   -0.02  -0.84155732   0.66922900   0.47307700       566001
    2.08    2.27   -1.15    0.13   -0.39   -0.36  -0.64326083   0.65996000   0.44858900       566155
    4.57    1.67   -1.21    0.73   -0.06    0.06   0.02119373   0.67429900   0.38005100       566159
    3.32    2.52   -0.28   -0.93    0.82    0.83  -0.17760401   0.46698900   0.24206200       566436
    0.12    3.76    0.55    0.00    0.31   -0.29  -0.60192606   0.36188300   0.19234000       566502
    2.54    2.27    1.21   -0.71    0.77    0.54  -0.07418384   0.38098400   0.16942900       566540
    5.50    3.03    0.94    0.05   -0.07    0.18  -0.22031481   0.66484500   0.40792100       566576
    2.84    2.12    0.40   -0.05    1.27    0.15   0.98076008   0.34472500   0.00441700       566592
    3.99    1.71   -0.20   -0.27    0.55   -0.20   0.85239362   0.65412400   0.10395400       566633
    1.89    2.51   -0.24   -0.04    0.28    0.21  -0.02169443   0.33895600   0.13692100       566753
    2.88    1.54   -0.71    0.64    0.16   -0.28   0.81092751   0.44228500   0.06220000       566843
    3.62    2.72   -0.82    0.05    0.32    0.07   0.57260025   0.20950600   0.03123800       566893
    1.17    1.32   -1.02    1.18    0.37    0.18   0.07099395   0.65652100   0.35722700       567004
    4.42    1.54   -1.39   -0.99    2.67    0.30   0.93093682   0.49804300   0.03141000       567065
    3.31    2.52    1.42   -0.10    0.54   -0.48  -0.93572654   0.34186900   0.19290900       567134
    5.32    1.84   -1.34   -0.08    0.32   -0.22   0.08722319   0.32747800   0.12086200       567305
    2.99    3.90   -0.84   -1.13    0.66   -0.81   0.46685474   0.66562600   0.27280400       567416
    4.30    1.49   -0.64   -0.42    0.82    0.74   0.36969690   0.29092700   0.07682900       567436
    3.86    2.23   -0.28   -1.80   -0.86    0.92  -0.29639910   0.64693600   0.40200200       567445
    0.97    3.29   -0.22    0.67   -0.12   -0.04   0.18818909   0.55956000   0.26333300       567573
    2.20    2.32    0.84   -0.14   -0.44   -0.05  -0.86479360   0.67388600   0.47907700       567783
    0.23    1.75   -0.33    0.18    0.59   -0.39  -0.35721329   0.42069000   0.22200300       567913
    1.72    2.77    0.06    0.21    0.60    0.50   0.62930807   0.41995500   0.09806300       568070
    0.62    3.25    0.20   -0.49   -0.60    0.19  -0.74826736   0.65308700   0.45116700       568302
    3.52    1.55    0.37    1.32    0.73   -0.02   0.50616601   0.67158500   0.26432300       568337
    6.62    3.34    1.01    0.45    1.60   -0.28   0.39011421   0.14936300   0.02259800       568372
    1.59    2.44   -1.45    0.39   -1.13    2.32   0.08381071   0.52895000   0.25746700       568399
    6.98    1.92   -0.17    0.13    0.37    0.38   0.44052423   0.63925500   0.26320000       568620
    3.20    5.11   -1.37   -0.63   -0.47   -0.15  -0.49939847   0.62817500   0.40723700       568704
    4.96    3.05    1.17   -0.10   -0.06    0.11  -0.37918845   0.66825200   0.42989800       568764
    5.20    1.75    0.01   -0.39    1.58   -0.66   0.69041252   0.33663500   0.05702600       568870
    1.78    3.96   -1.52   -0.28    0.35   -0.12   0.40370113   0.37105300   0.11211700       569055
    1.75    1.33   -1.11   -0.15    0.18    0.27   0.09086337   0.35549300   0.13772900       569145
    2.70    3.12   -0.81   -0.09   -0.14    0.48  -0.82446065   0.46422700   0.28953900       569151
    3.38    3.48    0.19    0.16    0.41   -0.11   0.04815641   0.25565000   0.08246900       569233
    5.75    3.02    0.63   -0.81    1.27    0.24   0.12194711   0.53167400   0.25383100       569571
    7.00    1.56    0.25    0.17    0.64   -0.34  -0.25467194   0.23926600   0.08854500       569674
    1.76    1.37    1.15   -0.73    0.59    0.52   0.69431576   0.67249400   0.19292600       569790
    2.39    2.00   -0.87    0.41    1.32   -0.24   0.56268976   0.34812500   0.07990800       569880
    6.90    2.72   -0.07    0.16   -0.39    0.11  -0.64700736   0.67330400   0.46091400       569951
    4.04    3.25    1.13   -0.17    0.11    0.13   0.52013601   0.65801500   0.25131100       570015
    2.14    2.48   -0.40   -0.14    0.56   -0.11   0.68109975   0.35083300   0.06301600       570058
    2.28    2.71    0.85    0.31    0.43   -0.62  -0.30125848   0.23369300   0.08718600       570122
    1.19    2.84    1.19    0.68    0.18   -0.29   0.05597786   0.68057900   0.37907800       570238
    5.20    3.89   -0.75    0.02   -0.18    0.02  -0.91956917   0.68347100   0.49188600       570342
    2.91    1.92    1.57    2.56    0.58   -2.05   0.14979295   0.69180800   0.37019200       570374
    4.69    1.46    0.54    0.26    0.11    0.03   0.19119494   0.66529700   0.34124000       570383
    2.55    2.69    1.10   -0.17    0.33   -0.71   0.39343614   0.66326200   0.29216500       570411
    0.50    2.59    1.32    0.14    0.71   -0.37   0.71405548   0.54127300   0.12583100       570563
    5.54    2.05   -1.01   -0.19    1.02    0.46   0.31647880   0.36810300   0.12144800       570590
    1.95    1.31   -0.26   -0.07    3.68   -1.36   0.94499412   0.66267500   0.04412300       570604
    3.02    3.59    0.78    0.34   -0.36    0.17  -0.76745520   0.66004600   0.45899500       570622
    0.10    2.54    0.13    0.01    0.66    0.51   0.76466491   0.66604500   0.15634500       570652
    5.25    1.40   -0.26   -0.82    1.10   -0.43   0.66724836   0.64162300   0.18907800       570929
    3.67    4.84   -1.01    0.17   -0.73   -0.14  -0.89690268   0.62842900   0.43987100       571127
    0.91    2.40   -0.26   -0.28    2.40   -0.61   0.84918102   0.32038300   0.02767800       571185
    4.71    1.73    0.31    0.38   -0.35   -0.09  -0.71698834   0.67229500   0.46600300       571358
    0.52    1.83    0.89    0.07   -0.11   -2.12  -0.20167127   0.52354400   0.28889400       571362
    6.38    1.38    0.91    0.07    0.01    0.05  -0.54207547   0.39931400   0.21822200       571417
    4.95    3.39   -0.08   -0.04    0.69   -0.03   0.98169296   0.63752800   0.01423600       571469
    2.51    3.93   -1.29    0.47   -0.31   -0.29  -0.53571437   0.65182300   0.43153300       571470
    5.39    1.42    1.14    1.15    0.78    0.38  -0.29828499   0.38338600   0.18917400       571481
    0.94    2.34    1.16   -0.18    1.00    0.25   0.68480282   0.16154800   0.01463900       571486
    1.28    1.80    0.68    1.57   -0.31    0.95   0.15472538   0.49742600   0.22453800       571718
    3.91    3.86   -1.13    0.01    0.04   -0.01   0.96465264   0.66854000   0.02955000       571747
    7.40    2.03   -0.43   -0.46    0.98   -0.42   0.29461475   0.45202600   0.17368100       572052
    2.16    1.42   -1.45    0.07    0.80   -0.07   0.39409996   0.24866300   0.05662200       572145
    4.95    3.87    1.32    0.30    0.05    0.36   0.23960094   0.64036000   0.31245700       572202
    5.01    1.72   -1.22   -0.12    1.65    1.13   0.43351445   0.32105700   0.08427500       572367
    4.88    2.31   -0.29   -0.18   -0.06   -0.10  -0.33242760   0.66506700   0.42182300       572368
    2.61    1.50   -0.77   -0.76    0.28   -0.73  -0.58797676   0.54513900   0.34279100       572471
    3.29    3.57    0.52   -0.82    0.42   -0.21   0.91097915   0.40487100   0.02667500       572561
    3.90    2.28   -1.31   -0.10   -0.39    0.38  -0.69917877   0.64861000   0.44314300       572604
    0.48    3.18   -0.10   -0.29   -0.45    0.88  -0.17958115   0.39845900   0.19090600       572680
    6.10    1.39   -0.93   -1.18    0.09    0.98   0.65342163   0.33000300   0.06035300       572696
    4.81    3.32   -1.11    0.62   -0.34   -0.32  -0.06031201   0.40392400   0.18417700       572708
    2.73    2.67   -1.75   -0.57    2.09    0.76  -0.59232108   0.23136800   0.09692700       572712
    1.76    4.49   -0.28    1.16    0.24   -0.20   0.04862242   0.66660600   0.36915800       572756
    5.19    4.20    0.84    0.01    1.17    0.29   0.92566920   0.40156700   0.02216200       572786
    5.54    1.85   -0.27    0.05    0.50   -0.44  -0.72767385   0.67599500   0.47024500       572966
    2.86    3.63    1.55    1.00    1.11   -3.21  -0.29365072   0.64102700   0.39662400       573053
    4.56    2.00    0.92    0.55   -0.43   -0.25  -0.51846737   0.66719500   0.44350000       573075
    1.43    1.77   -1.18    0.30    2.34    1.60   0.75039064   0.66846100   0.16454200       573103
    1.47    4.13   -0.17    0.42    0.75    1.49  -0.21309628   0.32626900   0.14240900       573126
    0.72    4.80   -1.57    0.32    0.34   -0.05   0.36375163   0.57369900   0.23904700       573233
    3.18    2.42    1.18    0.07   -0.04    0.01  -0.72392137   0.66968300   0.46421200       573357
    1.74    1.47   -0.43   -1.34    3.56    0.26   0.93308779   0.39022300   0.01897000       573382
    6.79    3.54   -0.97   -2.80   -0.15    1.31  -0.40773299   0.63762300   0.40631200       573412
    4.38    2.96   -1.47   -1.65    2.14    0.74   0.70264816   0.63156100   0.16972700       573475
    1.83    2.99   -0.12    0.29    0.05   -0.84   0.04089548   0.68744500   0.38728700       573643
    1.55    3.40   -1.16    0.09   -0.07   -0.05  -0.86237320   0.47489400   0.30099000       573714
    5.11    2.29   -0.41   -0.83    0.24   -0.16   0.06817042   0.65793300   0.35884100       573881
    6.51    5.16   -0.38   -1.22   -2.61    0.02  -0.83719216   0.67455800   0.47762000       573966
    1.83    1.87    0.44    0.74    0.67   -0.02   0.33853687   0.66436800   0.30717900       573980
    1.90    2.20    0.09   -0.14   -0.77   -0.38  -0.92543666   0.63187500   0.44497900       574092
    0.60    2.00    1.25   -0.35    0.38   -0.45   0.59734357   0.65859400   0.22501100       574150
    3.00    2.70   -1.11   -0.16    0.59    0.27   0.89412157   0.66827600   0.08127900       574151
    6.26    1.87    0.87   -1.32    0.38   -0.21  -0.52267443   0.25354200   0.10911500       574178
    6.27    2.57   -1.11   -1.16    0.52    0.83  -0.75034299   0.67651200   0.47257600       574301
    6.93    2.31    0.17   -1.37    0.01    0.03   0.39131836   0.44013200   0.15138200       574373
    3.60    2.27    0.89    0.32   -0.26   -0.64  -0.72733736   0.64521100   0.44237900       574426
    0.28    2.67    0.56    0.50    1.55   -0.33   0.37679464   0.45975000   0.16517100       574464
    4.44    2.67   -1.17   -0.74   -0.13   -0.21  -0.08755602   0.64654000   0.37443000       574614
    1.70    1.48   -1.12    1.26    0.90    2.35  -0.78020595   0.52055600   0.33553500       574660
    3.33    3.11   -0.28   -0.80   -0.82   -0.27  -0.67386489   0.65369600   0.44559800       574730
    4.56    2.57    1.16    0.40    1.66   -2.26  -0.46334947   0.46254900   0.26356900       574954
    5.67    2.75    1.52    0.83    2.21   -0.25   0.90786379   0.49281700   0.04021700       575096
    3.35    1.71    0.95   -0.66    2.54    0.06   0.94208784   0.68454000   0.04928300       575190
    3.74    5.32   -0.65    1.64   -1.25    0.08  -0.00970198   0.36216100   0.15106300       575227
    4.44    2.30    1.07    0.70   -0.11    0.41   0.75779248   0.41028200   0.06679700       575279
    6.77    1.99   -0.33    0.00    1.94    1.07   0.46011393   0.43452100   0.13671700       575346
    2.75    2.90    0.77    0.55    0.12    0.00   0.15920044   0.65628000   0.34073700       575364
    0.33    2.55   -0.22   -0.32    0.67    0.28  -0.11934837   0.20558500   0.06383500       575369
    3.16    1.83   -0.01    0.34    0.41    0.10  -0.49972700   0.62919800   0.40816500       575744
    2.20    2.96   -0.90   -0.08    0.10   -0.16   0.91632219   0.52568100   0.04166500       575854
    5.46    2.07   -0.94   -1.61    2.00    1.15   0.76822649   0.42454700   0.06855100       575866
    0.16    1.62    1.32    0.47    1.60    0.26   0.66935388   0.34032800   0.06141900       575930
    1.53    1.70    1.09    0.19    0.52    0.11   0.54794855   0.38773900   0.09903000       575985
    0.76    2.88   -0.41   -0.01    0.28   -0.22  -0.79566424   0.27740900   0.13693600       576029
    4.96    2.81   -1.24    0.22    0.46   -0.01   0.47712747   0.24595100   0.04945200       576108
    3.65    1.32   -1.20   -0.16    0.99    0.03   0.98996053   0.67078100   0.00872500       576337
    3.00    3.84   -0.03    0.07    0.06    0.05  -0.54488943   0.63822000   0.42036100       576376
    4.32    4.17    0.17    0.54    0.05   -0.30   0.10238266   0.63318700   0.33341800       576657
    7.19    2.63   -0.21   -0.21   -0.22   -0.22  -0.42484434   0.53792600   0.32274900       576782
    2.54    4.95   -0.42    0.60   -0.25   -0.67  -0.29988129   0.67591700   0.42736300       576866
    1.93    1.30    1.48    0.60    1.05   -0.17   0.42352612   0.30849300   0.07964400       577058
    0.44    2.23   -1.19   -0.01   -0.10    0.11  -0.89247230   0.52989000   0.35102000       577142
    5.00    1.41   -1.27   -0.94    0.23   -0.22  -0.78380060   0.27651300   0.13581200       577143
    5.27    4.73    1.59   -0.19    0.25    0.08   0.70848027   0.65719500   0.17920800       577228
    3.57    1.62   -0.05   -0.13    3.47    0.66   0.50722393   0.11317300   0.01113600       577332
    2.11    3.55   -0.32    0.07    1.25   -0.89  -0.29055640   0.66925700   0.42048500       577382
    3.07    2.59   -0.20    0.58   -0.18    0.39  -0.38808448   0.68366300   0.44437800       577406
    3.47    3.52    0.22   -0.11    0.54    0.32   0.90354598   0.45423300   0.03587000       577441
    6.33    2.36    0.68    0.09    0.01    0.04  -0.52963347   0.19979300   0.07477100       577470
    2.17    4.10    1.27   -1.71   -0.50    0.37   0.84620129   0.22749900   0.01457900       577510
    1.63    1.34   -1.70   -0.25    0.11    0.09   0.48710224   0.64302900   0.25222900       577619
    1.94    4.50    1.05    0.02    0.36    0.34   0.78013616   0.67053600   0.15013800       577680
    7.32    2.80   -0.52   -0.30   -0.46    0.30  -0.58208660   0.28903300   0.13649800       577738
    1.19    1.96    1.05    0.82   -0.52    0.09  -0.60491314   0.68098700   0.46402900       577777
    5.51    1.60    0.05    0.06    0.78   -0.32   0.82017964   0.43826500   0.05856000       577936
    0.40    2.92   -0.90   -0.01    0.49    0.31   0.49984438   0.46078000   0.14322000       578014
    2.70    1.38    1.26   -0.40    0.25    0.16  -0.90258575   0.67729500   0.48497700       578228
    5.12    2.21   -1.40    0.03   -0.09    0.75  -0.16390055   0.67060100   0.40527100       578249
    6.96    3.90    0.00   -1.03    1.17    0.76   0.54310358   0.64871200   0.23814200       578354
    4.80    5.49    0.16    0.53   -0.70   -0.37  -0.64023812   0.65971100   0.44810100       578686
    3.19    2.62    0.56   -1.53    0.46    0.45   0.40490072   0.68885600   0.30663100       578747
    4.76    3.17   -0.78   -0.86    0.23    1.22  -0.52707170   0.32267400   0.15840300       578779
    2.84    2.36   -0.12    0.08    1.03   -0.04   0.37873876   0.09324300   0.00949400       578930
    3.29    3.27   -1.25    0.27    0.99    0.18   0.34206685   0.26043400   0.06539900       578961
    4.89    1.32   -0.67   -0.74    0.00    0.53  -0.16125142   0.64024300   0.37944700       579045
    6.78    1.61    0.43   -0.61    0.80    0.29   0.62483284   0.68859100   0.23122300       579081
    2.33    3.04   -1.29   -0.06   -0.11    0.07  -0.73280230   0.65564100   0.45223300       579087
    5.00    1.30    0.10    1.49    0.91    0.80   0.04653269   0.49531000   0.23789800       579256
    7.17    1.98    0.15    0.00    0.19   -0.03   0.78189283   0.38910700   0.05541900       579285
    5.48    3.94    0.68   -0.05   -0.21    0.00  -0.78478124   0.67092300   0.47024900       579369
    4.63    3.14    0.21    0.28    0.15    0.31   0.42145743   0.65743300   0.28053600       579387
    3.84    5.00    0.11    0.14    0.18   -0.05   0.77060805   0.21502800   0.01892900       579428
    2.86    4.09    0.30   -0.14    0.56    0.41   0.67307285   0.46983600   0.10858800       579442
    0.68    1.76    1.62    0.05    0.45   -0.19   0.79032369   0.63241100   0.13029600       579594
    7.03    2.07   -0.30   -0.14    0.47    0.16   0.96041199   0.66411700   0.03249700       579609
    6.39    2.06   -0.46   -0.86   -0.47    0.15   0.09471250   0.44581600   0.19673000       579714
    0.70    3.23   -1.11   -0.30   -1.64   -0.20  -0.75003621   0.66564500   0.46268300       580055
    0.13    2.03    0.05   -0.11    0.43   -0.35   0.32934763   0.52358100   0.21324900       580070
    3.52    2.72   -0.80   -0.44    0.67   -0.01   0.88246035   0.23735700   0.01228800       580129
    5.84    2.45    1.66    0.82    2.52   -0.93   0.62187912   0.51254200   0.14093600       580196
    0.15    2.16   -0.50    0.10    2.73   -0.21   0.89804653   0.47135800   0.04051800       580265
    7.00    2.99   -1.13   -0.21    0.08   -0.29   0.08163478   0.64801800   0.34864900       580302
    1.94    2.86    1.56    0.69    1.09   -0.24   0.75145167   0.67542400   0.16702200       580342
    1.70    3.43   -0.96   -0.02    1.24   -0.50   0.84734159   0.36178400   0.03528800       580646
    2.37    1.90   -1.01    0.36    3.22    1.99   0.79929572   0.64216100   0.12934300       580731
    6.85    4.21   -1.49    0.21   -0.86    1.34  -0.60882046   0.65462100   0.44076200       580761
    0.30    1.96    0.61   -0.24    0.19    0.27   0.67103324   0.31433100   0.05290200       580798
    5.29    2.46    1.15    1.78    1.46   -0.99   0.64029248   0.65929200   0.20898500       580964
    5.96    2.29   -1.39    0.52    0.22    0.38  -0.43423220   0.68262000   0.44851900       581104
    6.65    2.37    0.60    0.73    0.08    0.33  -0.57386291   0.30579100   0.14831500       581155
    2.61    4.53   -0.14   -0.05    0.21   -0.07   0.49219696   0.38242300   0.10531100       581323
    3.16    3.71    0.95   -0.25    1.29    0.13   0.94513362   0.50741100   0.02621600       581355
    3.20    2.88   -0.43    0.14    0.25    0.29   0.01148364   0.47324000   0.22617800       581427
    6.44    2.40    0.83   -0.13    0.04   -0.17   0.13336643   0.53706700   0.25600400       581471
    2.01    1.55   -1.27   -0.98    0.16    1.25   0.14188194   0.66979000   0.35456100       581504
    2.26    4.65   -0.33    0.59    0.39    1.37  -0.00879298   0.66581000   0.37813000       581693
    6.33    1.81   -0.12   -2.93    1.51   -1.46   0.23565783   0.67007700   0.33542100       581711
    2.63    2.17    0.45    0.12   -0.11   -0.03  -0.67191286   0.65272600   0.44456100       581717
    0.47    2.40    0.91    0.26   -0.29    0.52  -0.84931554   0.63267100   0.44034900       582180
    2.56    1.44    0.52   -0.60    0.21    0.53   0.59253365   0.58456300   0.18585000       582219
    5.98    1.56   -0.69   -0.40    0.96   -0.22   0.62938568   0.43850700   0.10581000       582246
    7.53    1.39   -1.03   -0.65    2.75    0.32  -0.03895837   0.31072500   0.12030200       582425
    4.75    3.45    0.05    0.18   -0.25   -0.27  -0.56473319   0.43643800   0.24964000       582544
    0.62    3.27    1.16    0.32    0.71   -0.07   0.29173348   0.35432900   0.11670200       582612
    3.48    2.89   -0.40    0.49    1.26    1.67   0.12044496   0.58563100   0.29398400       582619
    1.43    3.12   -0.87    0.23    0.11    0.15   0.00695770   0.25412000   0.08400800       582734
    5.17    2.91    1.34   -0.18    0.12   -0.19  -0.68160177   0.40521300   0.23156100       582775
    4.37    3.19    1.15   -0.39   -0.07    0.40  -0.99911977   0.63634000   0.45398000       582788
    4.49    3.04   -0.60    0.34    0.18   -0.17   0.24834628   0.63725800   0.30832900       582801
    3.78    3.25    0.62   -0.62    0.81   -0.34   0.58191987   0.58282700   0.18818400       582891
    6.33    1.58   -0.57    0.19    1.73   -0.64   0.85936681   0.40252300   0.04014400       583112
    1.34    2.52   -0.24    0.43   -0.20   -0.25   0.89734087   0.21798900   0.00914600       583161
    2.56    3.11    0.77    0.35   -0.62   -1.15  -0.26158680   0.58929600   0.34924600       583281
    3.02    4.24    0.85   -1.76    0.16    0.51   0.12922173   0.66061700   0.34984600       583295
    2.89    2.28   -1.48    0.31   -0.82    0.31  -0.80116747   0.70195000   0.49990500       583564
    6.88    3.44    1.63   -0.20    0.73   -0.10   0.66968613   0.47270200   0.11063300       583686
    1.66    1.43   -0.41   -0.19    0.67    0.08   0.88664779   0.26658200   0.01488400       583737
    5.07    4.07    0.89    0.13   -0.76    0.19  -0.84639307   0.65914300   0.46422700       583795
    1.49    2.81    0.74    0.12    0.23    0.20   0.63421730   0.32982300   0.06299600       583806
    6.36    1.59    0.80    0.04   -0.04   -0.07  -0.25996559   0.65492700   0.40446200       583911
    0.78    2.86   -1.11   -0.28   -0.54    1.52  -0.31661814   0.64077100   0.39906000       584011
    6.53    4.84   -0.76   -0.34    0.16   -0.28   0.48333355   0.64026200   0.25160300       584104
    5.37    2.00   -0.34   -0.44    0.19   -0.42   0.21277401   0.66789300   0.33870800       584130
    1.43    2.54    0.66    0.29   -0.23    0.09  -0.74530289   0.50147400   0.31661700       584361
    2.93    2.06   -0.48   -0.41    0.31   -0.64   0.05155982   0.61119700   0.32484300       584392
    2.31    4.73    0.01    0.01    0.03    0.01   0.85923076   0.47149100   0.05420000       584410
    6.55    1.32   -0.96   -0.06    1.14    2.24   0.52641363   0.68145900   0.26378700       584414
    3.14    3.95    1.42    0.01   -0.59   -0.32  -0.93593032   0.66839700   0.47916900       584514
    2.26    2.04    1.69    1.25    1.39   -0.50   0.30144431   0.26372300   0.06988300       584601
    2.85    1.70   -0.83   -0.63   -0.29   -0.01  -0.37218180   0.68039000   0.43971800       584726
    6.40    1.98    0.93    0.57    1.35    0.57   0.94646039   0.64807300   0.04120700       584836
    2.05    1.32   -0.53   -0.55    1.44   -0.03   0.37340817   0.18884400   0.03550700       584933
    4.25    2.38   -1.58    0.69   -0.05    0.67   0.37613118   0.41770300   0.14107200       584964
    6.69    3.04    1.42    0.09   -0.19    0.27  -0.62185294   0.52608900   0.32903300       584977
    3.83    2.41   -0.93   -0.10   -0.50   -0.32   0.15489518   0.28802600   0.09293200       585036
    1.93    2.74    0.88    0.12    0.52   -0.28  -0.23802800   0.31975400   0.13957900       585100
    2.62    2.81    0.18    1.08    0.39    1.16   0.28714545   0.67022600   0.32385200       585119
    2.11    4.60   -1.28   -0.12    0.51    0.39   0.31331508   0.43663200   0.16145800       585214
    1.84    1.92    0.43    1.78    0.39    0.34   0.46167831   0.55674300   0.20582000       585285
    0.97    2.33    0.32   -0.20    0.75   -0.28   0.64848110   0.56552200   0.15838600       585309
    2.75    4.25    0.54   -0.41    0.34   -0.02   0.20479181   0.15603300   0.03048500       585386
    5.18    2.11    0.79   -1.29    0.15   -0.34   0.19679087   0.64580200   0.32532000       585474
    4.37    3.70    0.26   -0.59    0.37    0.14   0.37311919   0.36992200   0.11547200       585623
    5.33    2.01   -0.69   -0.21    0.47   -1.00   0.42579893   0.65616200   0.27847500       585647
    4.98    2.55   -1.22   -0.21   -0.22    0.18  -0.76358525   0.65125700   0.45072500       585754
    1.69    1.44    0.64   -1.12    2.46    0.60   0.52550076   0.29790100   0.06455000       585760
    2.47    1.40   -0.82   -0.39    0.90   -0.10   0.83660544   0.37223800   0.03959300       586062
    5.12    2.92    0.39    0.16    0.15    0.09   0.46844613   0.50004100   0.17110000       586066
    1.26    2.34   -1.63    0.37    0.73    0.34   0.39675033   0.57705800   0.23382300       586310
    4.40    1.70    0.66   -0.57    1.59   -0.93   0.78749068   0.66803400   0.14524000       586724
    0.50    1.93    0.83    0.05    0.51    0.07   0.68177694   0.31580500   0.05190100       586750
    6.75    3.55    0.34   -0.04    0.33   -0.08   0.27718258   0.26664200   0.07302600       586894
    3.68    2.02    0.35   -0.21    0.38   -1.85   0.16609296   0.65887700   0.34138100       587046
    2.89    1.88   -1.27    0.03    0.38    0.17   0.69379937   0.49174700   0.11192100       587087
    1.73    2.89   -1.05    0.60    2.24    1.26   0.18368018   0.39285200   0.15148000       587237
    3.32    2.94    0.17   -0.45    1.81   -1.78  -0.20572367   0.35632600   0.16275100       587269
    3.21    2.12    0.08    0.22    0.32    0.05   0.14756435   0.33872600   0.12229500       587332
    4.35    2.98   -1.10   -0.39    0.37    0.11   0.47655697   0.31458800   0.07666900       587356
    0.61    2.51    0.92   -0.20    0.55    0.14  -0.41466584   0.08961100   0.01781200       587419
    4.76    1.49    1.49    0.36   -0.04    0.06   0.02158295   0.67597600   0.38134300       587420
    3.72    1.90   -0.48   -0.23    0.34   -0.18   0.77064857   0.64964500   0.14666000       587484
    2.76    2.83    0.51   -0.52    0.30    0.45  -0.61515108   0.68317800   0.46693900       587623
    2.63    4.52   -1.02   -0.05    0.35    0.23   0.78337271   0.65955200   0.14411700       587690
    0.58    3.98   -1.59    2.00    1.02   -0.11   0.18482446   0.62838300   0.31457300       587745
    2.89    2.50    0.51    0.33    1.79    0.83   0.89797987   0.65105100   0.07489000       587767
    0.93    2.81    1.48   -0.15    1.34   -0.59   0.69714297   0.44771000   0.09388600       587851
    3.56    3.79    0.25    0.32    0.11   -0.01   0.16551203   0.56481600   0.27100400       587868
    3.86    2.75   -1.37    0.11   -0.30    2.10  -0.33856506   0.62501500   0.38801800       588007
    6.19    3.30   -1.21    0.81    0.00   -0.52  -0.33054837   0.40428300   0.20732900       588113
    0.92    2.56    1.43   -0.37   -0.09   -0.78  -0.11426286   0.65433300   0.38470600       588303
    2.08    1.63    1.25    0.68   -0.19    0.25  -0.21300597   0.66717900   0.40895700       588323
    2.22    3.58    1.28    0.07    0.29    0.06  -0.07959836   0.67280200   0.39495000       588376
    4.25    3.05    1.73    0.60    1.72   -0.27   0.92565142   0.66446700   0.05857600       588554
    3.08    1.43   -1.04   -1.42    2.46    0.61   0.85869394   0.66204900   0.10244900       588626
    3.13    2.11    0.38    0.37    0.05    0.40   0.14047450   0.69140200   0.37174800       588761
    5.37    2.48   -0.23    1.73   -0.16   -0.50   0.05718857   0.68758700   0.38450100       588794
    4.31    1.50    0.68   -2.65    2.60   -2.13   0.58381570   0.67355300   0.23860300       588832
    5.85    2.51   -0.48    0.89   -0.07    0.06   0.93030329   0.31385700   0.01288400       588851
    6.41    1.90   -1.13    0.14    0.26   -0.17   0.53034028   0.43525700   0.12436900       589184
    5.08    2.15   -1.18   -0.20    0.14   -0.39   0.30690614   0.66070400   0.31225800       589187
